player_id,name,team,position,rating,uncertainty,seasons_used,opportunities,data_confidence,as_of_season,as_of_week,model_version,explanation
00-0035413,Luke Gifford,SF,LB,53.09,8.92,5,425.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2567,""season_count"":5.0,""weighted_observed_rating"":53.09}"
00-0038648,Jalen Graham,SF,LB,50.54,11.31,5,75.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0576,""season_count"":5.0,""weighted_observed_rating"":50.54}"
00-0032701,Jake Brendel,SF,OL,64.93,4.72,5,4191.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.6066,""season_count"":5.0,""weighted_observed_rating"":64.93}"
00-0027857,Trent Williams,SF,OL,64.13,4.97,5,3392.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5861,""season_count"":5.0,""weighted_observed_rating"":64.13}"
00-0036256,Colton McKivitz,SF,OL,61.77,5.21,5,3352.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5655,""season_count"":5.0,""weighted_observed_rating"":61.77}"
00-0039351,Dominick Puni,SF,OL,59.12,5.26,3,2263.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5618,""season_count"":3.0,""weighted_observed_rating"":59.12}"
00-0037287,Vederian Lowe,SF,OL,54.05,4.84,4,1631.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5963,""season_count"":4.0,""weighted_observed_rating"":54.05}"
00-0038615,Jarrett Patterson,SF,OL,52.83,4.28,3,1345.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.6436,""season_count"":3.0,""weighted_observed_rating"":52.83}"
00-0035743,Brett Toth,SF,OL,52.74,6.02,2,437.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4987,""season_count"":2.0,""weighted_observed_rating"":52.74}"
00-0040245,Connor Colby,SF,OL,52.29,7.04,2,517.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.413,""season_count"":2.0,""weighted_observed_rating"":52.29}"
00-0036584,Foster Sarell,SF,OL,50.78,8.19,4,515.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3177,""season_count"":4.0,""weighted_observed_rating"":50.78}"
00-0041061,Carver Willis,SF,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0039700,Drake Nugent,SF,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041090,Enrique Cruz,SF,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0036448,Isaac Alarcon,SF,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0035829,Austen Pleasants,SF,OL,49.92,9.04,3,202.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2468,""season_count"":3.0,""weighted_observed_rating"":49.92}"
00-0037831,Nick Zakelj,SF,OL,48.86,9.67,3,197.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1942,""season_count"":3.0,""weighted_observed_rating"":48.86}"
00-0035821,Corliss Waitman,SF,OTHER,55.4,7.39,4,448.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3841,""season_count"":4.0,""weighted_observed_rating"":55.4}"
00-0027224,Jon Weeks,SF,OTHER,55.28,7.1,5,595.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.408,""season_count"":5.0,""weighted_observed_rating"":55.28}"
00-0037834,Brock Purdy,SF,QB,62.3,4.92,5,1468.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5903,""season_count"":5.0,""weighted_observed_rating"":62.3}"
00-0036972,Mac Jones,SF,QB,57.76,2.85,4,1424.0,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7629,""season_count"":4.0,""weighted_observed_rating"":57.76}"
00-0038658,Adrian Martinez,SF,QB,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0040589,Kurtis Rourke,SF,QB,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0039363,Isaac Guerendo,SF,RB,62.69,4.5,1,100.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.625,""season_count"":1.0,""weighted_observed_rating"":62.69}"
00-0033280,Christian McCaffrey,SF,RB,58.86,4.97,5,1234.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5856,""season_count"":5.0,""weighted_observed_rating"":58.86}"
00-0037509,Sincere McCormick,SF,RB,56.29,6.79,1,46.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.434,""season_count"":1.0,""weighted_observed_rating"":56.29}"
00-0041052,Kaelon Black,SF,RB,54.42,9.6,1,15.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2,""season_count"":1.0,""weighted_observed_rating"":54.42}"
00-0040177,Jordan James,SF,RB,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0029892,Kyle Juszczyk,SF,RB,46.86,8.01,4,118.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3329,""season_count"":4.0,""weighted_observed_rating"":46.86}"
00-0036329,Ashtyn Davis,SF,S,59.38,6.6,5,1240.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4501,""season_count"":5.0,""weighted_observed_rating"":59.38}"
00-0038554,Ji'Ayir Brown,SF,S,57.96,5.58,5,2138.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5349,""season_count"":5.0,""weighted_observed_rating"":57.96}"
00-0034391,Siran Neal,SF,S,54.83,7.93,5,656.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.339,""season_count"":5.0,""weighted_observed_rating"":54.83}"
00-0039360,Malik Mustapha,SF,S,54.44,7.53,5,1462.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3724,""season_count"":5.0,""weighted_observed_rating"":54.44}"
00-0040185,Marques Sigle,SF,S,54.3,8.7,5,451.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.275,""season_count"":5.0,""weighted_observed_rating"":54.3}"
00-0036638,Darrick Forrest,SF,S,51.74,9.61,5,1254.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1994,""season_count"":5.0,""weighted_observed_rating"":51.74}"
00-0039881,Patrick McMorris,SF,S,50.04,11.85,5,12.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0122,""season_count"":5.0,""weighted_observed_rating"":50.04}"
00-0041362,Jalen Stroman,SF,S,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0055,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041406,Larry Worth,SF,S,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0055,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0033288,George Kittle,SF,TE,65.74,4.88,5,524.3,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5935,""season_count"":5.0,""weighted_observed_rating"":65.74}"
00-0036887,Luke Farrell,SF,TE,56.08,5.66,5,224.7,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5284,""season_count"":5.0,""weighted_observed_rating"":56.08}"
00-0037112,Jake Tonges,SF,TE,52.84,8.52,4,76.2,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2897,""season_count"":4.0,""weighted_observed_rating"":52.84}"
00-0041357,Khalil Dinkins,SF,TE,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0038643,Brayden Willis,SF,TE,47.92,10.39,3,14.3,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1339,""season_count"":3.0,""weighted_observed_rating"":47.92}"
00-0039916,Ricky Pearsall,SF,WR,61.27,3.71,2,155.8,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.6911,""season_count"":2.0,""weighted_observed_rating"":61.27}"
00-0032775,Demarcus Robinson,SF,WR,58.77,5.74,5,397.7,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5215,""season_count"":5.0,""weighted_observed_rating"":58.77}"
00-0031408,Mike Evans,SF,WR,58.54,5.55,5,480.3,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5376,""season_count"":5.0,""weighted_observed_rating"":58.54}"
00-0035719,Deebo Samuel Sr.,SF,WR,57.13,5.31,5,467.3,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5577,""season_count"":5.0,""weighted_observed_rating"":57.13}"
00-0034775,Christian Kirk,SF,WR,55.99,3.75,4,391.0,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.6877,""season_count"":4.0,""weighted_observed_rating"":55.99}"
00-0034854,KhaDarel Hodge,SF,WR,54.4,8.63,5,145.7,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2811,""season_count"":5.0,""weighted_observed_rating"":54.4}"
00-0039365,Jacob Cowing,SF,WR,52.61,10.45,2,18.5,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1293,""season_count"":2.0,""weighted_observed_rating"":52.61}"
00-0040172,Jordan Watkins,SF,WR,51.04,10.72,1,4.2,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1064,""season_count"":1.0,""weighted_observed_rating"":51.04}"
00-0041035,De'Zhaun Stribling,SF,WR,50.22,10.91,1,3.5,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0909,""season_count"":1.0,""weighted_observed_rating"":50.22}"
00-0041359,Wesley Grimes,SF,WR,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041361,Will Pauling,SF,WR,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0040143,Jacob Parrish,TB,CB,60.03,9.34,5,750.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2215,""season_count"":5.0,""weighted_observed_rating"":60.03}"
00-0037268,Zyon McCollum,TB,CB,55.94,5.75,5,2885.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5205,""season_count"":5.0,""weighted_observed_rating"":55.94}"
00-0035239,Sean Murphy-Bunting,TB,CB,55.25,8.36,5,2000.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.303,""season_count"":5.0,""weighted_observed_rating"":55.25}"
00-0040747,Benjamin Morrison,TB,CB,52.43,9.79,5,363.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1839,""season_count"":5.0,""weighted_observed_rating"":52.43}"
00-0039051,Josh Hayes,TB,CB,52.25,8.16,5,751.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3197,""season_count"":5.0,""weighted_observed_rating"":52.25}"
00-0037984,Pepe Williams,TB,CB,51.24,11.18,5,264.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0685,""season_count"":5.0,""weighted_observed_rating"":51.24}"
00-0041253,Ayden Garnes,TB,CB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0055,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041057,Keionte Scott,TB,CB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0055,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0040423,Roman Parodie,TB,CB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0055,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0034773,Vita Vea,TB,DL,64.38,5.73,5,2616.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5225,""season_count"":5.0,""weighted_observed_rating"":64.38}"
00-0031957,Rakeem Nunez-Roches,TB,DL,59.25,6.6,5,1862.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4499,""season_count"":5.0,""weighted_observed_rating"":59.25}"
00-0040384,Elijah Simmons,TB,DL,50.69,10.81,5,96.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0991,""season_count"":5.0,""weighted_observed_rating"":50.69}"
00-0041079,DeMonte Capehart,TB,DL,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0040105,Jayson Jones,TB,DL,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041254,Josiah Green,TB,DL,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041500,Travis Shaw,TB,DL,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0033964,Al-Quadin Muhammad,TB,EDGE,61.21,7.39,5,1322.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3839,""season_count"":5.0,""weighted_observed_rating"":61.21}"
00-0039068,Yaya Diaby,TB,EDGE,59.79,6.32,5,2085.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4735,""season_count"":5.0,""weighted_observed_rating"":59.79}"
00-0035254,Anthony Nelson,TB,EDGE,59.27,6.1,5,2002.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4919,""season_count"":5.0,""weighted_observed_rating"":59.27}"
00-0039063,Calijah Kancey,TB,EDGE,56.29,7.86,5,1217.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.345,""season_count"":5.0,""weighted_observed_rating"":56.29}"
00-0032889,A'Shawn Robinson,TB,EDGE,55.96,5.74,5,2294.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5219,""season_count"":5.0,""weighted_observed_rating"":55.96}"
00-0040183,Elijah Roberts,TB,EDGE,52.27,9.44,5,511.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2132,""season_count"":5.0,""weighted_observed_rating"":52.27}"
00-0039877,Mohamed Kamara,TB,EDGE,50.29,11.53,5,34.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0389,""season_count"":5.0,""weighted_observed_rating"":50.29}"
00-0040158,David Walker,TB,EDGE,50.02,11.92,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0066,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041339,Deshawn McKnight,TB,EDGE,50.02,11.92,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0066,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041031,Rueben Bain Jr.,TB,EDGE,50.02,11.92,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0066,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041434,Yasir Holmes,TB,EDGE,50.02,11.92,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0066,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0035358,Chase McLaughlin,TB,K,66.4,1.47,4,280.0,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8771,""season_count"":4.0,""weighted_observed_rating"":66.4}"
00-0038748,B.T. Potter,TB,K,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0033914,Alex Anzalone,TB,LB,63.85,5.46,5,3700.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5454,""season_count"":5.0,""weighted_observed_rating"":63.85}"
00-0039049,SirVocea Dennis,TB,LB,58.77,7.88,5,1117.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3431,""season_count"":5.0,""weighted_observed_rating"":58.77}"
00-0035942,Christian Rozeboom,TB,LB,58.17,6.36,5,2209.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.47,""season_count"":5.0,""weighted_observed_rating"":58.17}"
00-0040416,John Bullock,TB,LB,50.06,11.86,5,9.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.012,""season_count"":5.0,""weighted_observed_rating"":50.06}"
00-0040625,Nick Jackson,TB,LB,50.04,11.64,5,22.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0301,""season_count"":5.0,""weighted_observed_rating"":50.04}"
00-0041338,Caden Fordham,TB,LB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041424,Javin Wright,TB,LB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041502,Josiah Trotter,TB,LB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0036406,Tristan Wirfs,TB,OL,67.66,2.43,4,3823.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7977,""season_count"":4.0,""weighted_observed_rating"":67.66}"
00-0036132,Ben Bredeson,TB,OL,65.36,2.76,4,3305.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7701,""season_count"":4.0,""weighted_observed_rating"":65.36}"
00-0039905,Graham Barton,TB,OL,64.16,2.07,2,2199.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8278,""season_count"":2.0,""weighted_observed_rating"":64.16}"
00-0037835,Luke Goedeke,TB,OL,63.33,2.77,4,3208.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.769,""season_count"":4.0,""weighted_observed_rating"":63.33}"
00-0039157,Cody Mauch,TB,OL,60.61,4.63,3,2374.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.6143,""season_count"":3.0,""weighted_observed_rating"":60.61}"
00-0033910,Dan Feeney,TB,OL,59.37,5.35,3,867.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5543,""season_count"":3.0,""weighted_observed_rating"":59.37}"
00-0034989,Justin Skule,TB,OL,54.37,6.14,4,974.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4884,""season_count"":4.0,""weighted_observed_rating"":54.37}"
00-0038818,Luke Haggard,TB,OL,50.21,5.74,1,251.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5218,""season_count"":1.0,""weighted_observed_rating"":50.21}"
00-0040427,Ben Scott,TB,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041082,Billy Schrauth,TB,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041255,Henry Lutovsky,TB,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0040349,Marshall Foerner,TB,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0040420,Nash Hutmacher,TB,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041583,Paul Rubelt,TB,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0040417,Benjamin Chukwuma,TB,OL,46.46,7.24,1,151.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3963,""season_count"":1.0,""weighted_observed_rating"":46.46}"
00-0032943,Riley Dixon,TB,OTHER,58.31,4.87,4,588.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5939,""season_count"":4.0,""weighted_observed_rating"":58.31}"
00-0038817,Evan Deckers,TB,OTHER,53.07,5.54,2,229.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5385,""season_count"":2.0,""weighted_observed_rating"":53.07}"
00-0034855,Baker Mayfield,TB,QB,61.87,1.83,4,2166.0,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8475,""season_count"":4.0,""weighted_observed_rating"":61.87}"
00-0035282,Easton Stick,TB,QB,54.26,4.17,1,188.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.6528,""season_count"":1.0,""weighted_observed_rating"":54.26}"
00-0040415,Connor Bazelak,TB,QB,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041251,Jalon Daniels,TB,QB,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0039361,Bucky Irving,TB,RB,60.57,2.51,2,467.0,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7904,""season_count"":2.0,""weighted_observed_rating"":60.57}"
00-0036919,Kenny Gainwell,TB,RB,59.16,3.78,4,499.0,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.6847,""season_count"":4.0,""weighted_observed_rating"":59.16}"
00-0038951,Sean Tucker,TB,RB,57.88,6.0,3,176.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4996,""season_count"":3.0,""weighted_observed_rating"":57.88}"
00-0041595,Barika Kpeenu,TB,RB,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0040429,Josh Williams,TB,RB,49.67,11.25,1,4.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0625,""season_count"":1.0,""weighted_observed_rating"":49.67}"
00-0036411,Antoine Winfield Jr.,TB,S,67.29,5.59,5,3432.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5342,""season_count"":5.0,""weighted_observed_rating"":67.29}"
